n t exp p1 p2 p3 p4 p32 p42 ap 
659.0 0.148988374 0.13010313598935586 0.14116333436968556 0.14274280877803128 0.1486293000964698 0.14852553416083064 0.174048368264281 0.14542386038032887 0.14884126510967352 
660.0 0.146767724 0.13079374111051809 0.14137754276758685 0.1429911857281947 0.149031973109387 0.14893063628407635 0.17457698866844462 0.14586554231401158 0.14925396755319587 
661.0 0.1481157825 0.13148801205748653 0.14159175116548814 0.1432396107809566 0.14943518289617883 0.1493363079865499 0.1751064106198473 0.14630789397011076 0.14966729577752724 
662.0 0.148136853 0.13218596828896262 0.14180595956338943 0.1434880838635443 0.14983892945684524 0.14974254926825137 0.17563663411848907 0.14675091534862647 0.15008124978266763 
663.0 0.150405293 0.13288762936693704 0.14202016796129072 0.1437366049034053 0.15024321279138628 0.15014936012918068 0.17616765916436988 0.14719460644955865 0.1504958295686169 
664.0 0.151033825 0.13359301495723847 0.142234376359192 0.14398517382820575 0.1506480328998019 0.15055674056933785 0.17669948575748978 0.14763896727290737 0.1509110351353752 
665.0 0.1516028465 0.13430214483008424 0.1424485847570933 0.1442337905658297 0.15105338978209204 0.15096469058872292 0.17723211389784876 0.14808399781867257 0.1513268664829425 
666.0 0.1505889915 0.13501503886063493 0.14266279315499458 0.14448245504437807 0.15145928343825682 0.1513732101873358 0.17776554358544677 0.14852969808685426 0.15174332361131873 
667.0 0.151441061 0.13573171702955086 0.14287700155289587 0.14473116719216778 0.15186571386829614 0.15178229936517657 0.17829977482028386 0.14897606807745248 0.152160406520504 
668.0 0.151941281 0.1364521994235527 0.14309120995079716 0.14497992693773068 0.15227268107221004 0.1521919581222452 0.17883480760236004 0.1494231077904672 0.15257811521049822 
669.0 0.1522542555 0.13717650623598387 0.14330541834869845 0.14522873420981258 0.1526801850499985 0.15260218645854173 0.17937064193167523 0.14987081722589837 0.1529964496813014 
670.0 0.151897378 0.13790465776737715 0.14351962674659974 0.14547758893737217 0.15308822580166148 0.15301298437406613 0.17990727780822954 0.15031919638374608 0.1534154099329136 
671.0 0.153237402 0.138636674426023 0.143733835144501 0.14572649104958046 0.153496803327199 0.15342435186881836 0.18044471523202288 0.15076824526401028 0.15383499596533476 
672.0 0.1536494525 0.1393725767285421 0.14394804354240232 0.14597544047581934 0.15390591762661107 0.1538362889427985 0.1809829542030553 0.151217963866691 0.1542552077785649 
673.0 0.154168611 0.14011238530045983 0.14416225194030358 0.1462244371456811 0.1543155686998977 0.1542487955960065 0.1815219947213268 0.1516683521917882 0.15467604537260402 
674.0 0.153446633 0.14085612087678503 0.1443764603382049 0.146473480988967 0.15472575654705883 0.15466187182844235 0.18206183678683735 0.15211941023930195 0.15509750874745215 
675.0 0.15473631499999999 0.14160380430259054 0.14459066873610615 0.14672257193568683 0.15513648116809448 0.15507551764010605 0.18260248039958693 0.15257113800923217 0.1555195979031092 
676.0 0.1546528305 0.14235545653359766 0.14480487713400744 0.14697170991605765 0.15554774256300466 0.15548973303099767 0.18314392555957562 0.15302353550157885 0.15594231283957527 
677.0 0.15443280999999998 0.14311109863676372 0.14501908553190873 0.14722089486050297 0.1559595407317893 0.1559045180011171 0.18368617226680337 0.1534766027163421 0.15636565355685034 
678.0 0.1549887475 0.14387075179087205 0.14523329392981002 0.14747012669965195 0.15637187567444846 0.15631987255046442 0.18422922052127017 0.1539303396535218 0.15678962005493435 
679.0 0.15552447900000002 0.1446344372871261 0.1454475023277113 0.14771940536433828 0.1567847473909821 0.1567357966790396 0.18477307032297605 0.15438474631311802 0.15721421233382735 
680.0 0.15704693800000002 0.14540217652974577 0.14566171072561257 0.14796873078559936 0.15719815588139027 0.15715229038684267 0.18531772167192098 0.15483982269513075 0.15763943039352932 
681.0 0.1574659275 0.14617399103656745 0.1458759191235139 0.14821810289467552 0.15761210114567292 0.15756935367387362 0.185863174568105 0.15529556879955997 0.1580652742340403 
682.0 0.1585007425 0.1469499024396472 0.14609012752141515 0.148467521623009 0.15802658318383 0.1579869865401324 0.1864094290115281 0.1557519846264057 0.15849174385536022 
683.0 0.1579949345 0.147729932485867 0.14630433591931646 0.148716986902243 0.15844160199586155 0.15840518898561912 0.18695648500219023 0.1562090701756679 0.15891883925748918 
684.0 0.1591206865 0.14851410303754406 0.14651854431721772 0.14896649866422104 0.1588571575817676 0.1588239610103336 0.1875043425400914 0.15666682544734664 0.15934656044042705 
685.0 0.159708188 0.149302436073044 0.14673275271511904 0.14921605684098574 0.1592732499415481 0.15924330261427602 0.18805300162523167 0.15712525044144188 0.15977490740417394 
686.0 0.1586926425 0.1500949536873963 0.1469469611130203 0.14946566136477835 0.15968987907520305 0.1596632137974463 0.18860246225761101 0.1575843451579536 0.1602038801487298 
687.0 0.1606800055 0.15089167809291415 0.14716116951092162 0.14971531216803746 0.16010704498273243 0.16008369455984445 0.1891527244372294 0.15804410959688184 0.16063347867409464 
688.0 0.161178538 0.15169263161981658 0.14737537790882288 0.14996500918339853 0.16052474766413624 0.16050474490147046 0.1897037881640869 0.15850454375822656 0.16106370298026845 
689.0 0.159466589 0.15249783671685427 0.1475895863067242 0.15021475234369272 0.1609429871194145 0.1609263648223243 0.1902556534381834 0.1589656476419878 0.16149455306725127 
690.0 0.1612401715 0.1533073159519393 0.14780379470462546 0.15046454158194614 0.16136176334856717 0.16134855432240605 0.19080832025951902 0.15942742124816553 0.16192602893504304 
691.0 0.16132705949999998 0.15412109201277696 0.14801800310252675 0.1507143768313792 0.16178107635159428 0.16177131340171566 0.19136178862809367 0.15988986457675977 0.16235813058364382 
692.0 0.16078454199999997 0.1549391877075022 0.14823221150042803 0.15096425802540542 0.1622009261284958 0.16219464206025316 0.1919160585439074 0.1603529776277705 0.16279085801305357 
693.0 0.16222394 0.15576162596531845 0.14844641989832932 0.15121418509763088 0.16262131267927168 0.1626185402980185 0.19247113000696017 0.16081676040119777 0.16322421122327227 
694.0 0.16091825299999998 0.15658842983714066 0.1486606282962306 0.15146415798185323 0.16304223600392204 0.1630430081150117 0.19302700301725204 0.1612812128970415 0.1636581902143 
695.0 0.1631039145 0.15741962249624097 0.14887483669413187 0.15171417661206082 0.16346369610244676 0.16346804551123278 0.19358367757478298 0.16174633511530176 0.1640927949861367 
696.0 0.1641176575 0.1582552272388986 0.1490890450920332 0.15196424092243208 0.16388569297484584 0.16389365248668172 0.19414115367955295 0.1622121270559785 0.16452802553878235 
697.0 0.1649945295 0.15909526748505234 0.14930325348993445 0.15221435084733462 0.16430822662111932 0.16431982904135856 0.194699431331562 0.16267858871907173 0.16496388187223698 
698.0 0.16514800500000001 0.1599397667789575 0.14951746188783577 0.15246450632132416 0.16473129704126724 0.16474657517526325 0.19525851053081011 0.16314572010458148 0.16540036398650063 
699.0 0.162597183 0.16078874878984523 0.14973167028573703 0.15271470727914424 0.16515490423528945 0.16517389088839582 0.1958183912772973 0.16361352121250772 0.16583747188157322 
700.0 0.163819876 0.16164223731258634 0.14994587868363832 0.15296495365572482 0.1655790482031861 0.16560177618075622 0.19637907357102355 0.16408199204285048 0.16627520555745479 
701.0 0.166533194 0.16250025626835796 0.1501600870815396 0.15321524538618203 0.16600372894495707 0.16603023105234452 0.19694055741198888 0.16455113259560974 0.16671356501414536 
702.0 0.16446803499999998 0.16336282970531402 0.1503742954794409 0.15346558240581695 0.1664289464606024 0.16645925550316065 0.19750284280019323 0.1650209428707855 0.1671525502516449 
703.0 0.1677765545 0.16422998179925954 0.15058850387734218 0.153715964650115 0.1668547007501221 0.16688884953320468 0.1980659297356367 0.16549142286837776 0.16759216126995344 
704.0 0.1653219375 0.16510173685432775 0.15080271227524347 0.15396639205474522 0.16728099181351613 0.1673190131424766 0.1986298182183192 0.1659625725883865 0.16803239806907094 
705.0 0.1681037675 0.16597811930366174 0.15101692067314476 0.15421686455555939 0.1677078196507845 0.16774974633097633 0.19919450824824075 0.16643439203081176 0.1684732606489974 
706.0 0.1684884825 0.1668591537100988 0.15123112907104605 0.1544673820885912 0.16813518426192717 0.16818104909870396 0.19975999982540144 0.1669068811956535 0.1689147490097329 
707.0 0.167611816 0.1677448647668594 0.15144533746894734 0.15471794459005567 0.16856308564694422 0.16861292144565948 0.20032629294980112 0.1673800400829118 0.16935686315127732 
708.0 0.1692173565 0.1686352772982386 0.15165954586684863 0.15496855199634804 0.16899152380583554 0.16904536337184287 0.2008933876214399 0.16785386869258653 0.16979960307363076 
709.0 0.1701149495 0.1695304162603026 0.1518737542647499 0.15521920424404353 0.16942049873860124 0.1694783748772541 0.20146128384031772 0.16832836702467782 0.17024296877679315 
710.0 0.170282092 0.17043030674158746 0.1520879626626512 0.15546990126989602 0.1698500104452412 0.16991195596189318 0.20202998160643462 0.16880353507918555 0.17068696026076455 
711.0 0.17086384899999998 0.17133497396380282 0.15230217106055247 0.1557206430108377 0.17028005892575548 0.17034610662576014 0.2025994809197906 0.16927937285610983 0.17113157752554492 
712.0 0.168910774 0.17224444328253835 0.15251637945845378 0.15597142940397804 0.17071064418014406 0.17078082686885498 0.20316978178038564 0.1697558803554506 0.17157682057113424 
713.0 0.1718472315 0.17315874018797495 0.15273058785635504 0.1562222603866033 0.17114176620840693 0.17121611669117767 0.20374088418821973 0.17023305757720789 0.1720226893975326 
714.0 0.17018071850000002 0.17407789030559853 0.15294479625425633 0.15647313589617556 0.1715734250105441 0.17165197609272825 0.2043127881432929 0.17071090452138166 0.1724691840047399 
715.0 0.172698717 0.17500191939691892 0.15315900465215762 0.15672405587033209 0.17200562058655552 0.1720884050735067 0.20488549364560513 0.1711894211879719 0.17291630439275618 
716.0 0.173320198 0.17593085336019115 0.1533732130500589 0.15697502024688467 0.17243835293644125 0.172525403633513 0.2054590006951564 0.1716686075769787 0.1733640505615814 
717.0 0.17204446999999998 0.17686471823114186 0.1535874214479602 0.15722602896381868 0.17287162206020124 0.1729629717727472 0.20603330929194677 0.17214846368840195 0.17381242251121568 
718.0 0.1738247345 0.17780354018369915 0.1538016298458615 0.1574770819592926 0.1733054279578355 0.1734011094912092 0.20660841943597621 0.17262898952224173 0.17426142024165892 
719.0 0.174760853 0.17874734553072538 0.15401583824376278 0.1577281791716371 0.173739770629344 0.17383981678889912 0.20718433112724471 0.173110185078498 0.1747110437529111 
720.0 0.1737531235 0.1796961607247556 0.15423004664166404 0.15797932053935437 0.17417465007472677 0.17427909366581693 0.20776104436575227 0.1735920503571708 0.1751612930449723 
721.0 0.1752529065 0.1806500123587382 0.15444425503956535 0.15823050600111752 0.17461006629398382 0.17471894012196257 0.20833855915149888 0.17407458535826006 0.1756121681178425 
722.0 0.175762931 0.1816089271667808 0.15465846343746661 0.15848173549576966 0.17504601928711505 0.17515935615733608 0.20891687548448457 0.17455779008176586 0.17606366897152162 
723.0 0.1744528435 0.182572932024899 0.15487267183536793 0.1587330089623234 0.17548250905412055 0.17560034177193745 0.20949599336470934 0.17504166452768813 0.17651579560600977 
724.0 0.17546692100000003 0.18354205395177037 0.1550868802332692 0.15898432633996007 0.1759195355950003 0.17604189696576672 0.21007591279217314 0.17552620869602695 0.17696854802130688 
725.0 0.1772728635 0.18451632010949076 0.1553010886311705 0.1592356875680289 0.17635709890975426 0.17648402173882383 0.21065663376687602 0.1760114225867822 0.17742192621741293 
726.0 0.17757057699999998 0.18549575780433658 0.15551529702907177 0.1594870925860465 0.17679519899838242 0.17692671609110883 0.21123815628881798 0.17649730619995402 0.177875930194328 
727.0 0.178272789 0.18648039448752943 0.15572950542697309 0.15973854133369614 0.17723383586088484 0.17736998002262166 0.211820480357999 0.17698385953554227 0.17833055995205205 
728.0 0.17868103899999999 0.18747025775600576 0.15594371382487435 0.15999003375082693 0.17767300949726142 0.1778138135333624 0.21240360597441907 0.1774710825935471 0.17878581549058506 
729.0 0.179691695 0.18846537535319038 0.15615792222277564 0.16024156977745335 0.17811271990751226 0.17825821662333097 0.21298753313807822 0.17795897537396838 0.1792416968099271 
730.0 0.179345885 0.18946577516977375 0.15637213062067692 0.1604931493537543 0.17855296709163726 0.17870318929252743 0.21357226184897643 0.17844753787680617 0.1796982039100781 
731.0 0.1796637145 0.19047148524449425 0.1565863390185782 0.16074477242007273 0.17899375104963647 0.1791487315409518 0.2141577921071137 0.17893677010206047 0.18015533679103804 
732.0 0.1791168565 0.19148253376492336 0.1568005474164795 0.1609964389169147 0.1794350717815099 0.17959484336860398 0.21474412391249004 0.17942667204973126 0.180613095452807 
733.0 0.18066985900000002 0.19249894906825626 0.1570147558143808 0.16124814878494886 0.17987692928725746 0.18004152477548405 0.21533125726510544 0.17991724371981857 0.1810714798953849 
734.0 0.18035466049999999 0.19352075964210558 0.15722896421228208 0.16149990196500572 0.18031932356687924 0.18048877576159197 0.21591919216495992 0.18040848511232235 0.18153049011877184 
735.0 0.1814547365 0.19454799412530038 0.15744317261018334 0.16175169839807704 0.18076225462037518 0.18093659632692777 0.21650792861205345 0.18090039622724266 0.18199012612296772 
736.0 0.1806090075 0.19558068130868825 0.15765738100808466 0.1620035380253152 0.1812057224477453 0.18138498647149143 0.21709746660638607 0.18139297706457946 0.18245038790797258 
737.0 0.18275931950000002 0.1966188501359426 0.15787158940598592 0.1622554207880324 0.18164972704898955 0.18183394619528298 0.21768780614795774 0.18188622762433276 0.1829112754737864 
738.0 0.1831944685 0.19766252970437376 0.15808579780388723 0.1625073466277001 0.18209426842410797 0.18228347549830237 0.21827894723676847 0.18238014790650256 0.18337278882040925 
739.0 0.181554632 0.19871174926574467 0.1583000062017885 0.1627593154859485 0.18253934657310056 0.18273357438054963 0.21887088987281828 0.18287473791108888 0.1838349279478411 
740.0 0.183899177 0.19976653822709034 0.15851421459968978 0.1630113273045656 0.1829849614959673 0.18318424284202478 0.21946363405610714 0.1833699976380917 0.18429769285608186 
741.0 0.1843651845 0.2008269261515426 0.15872842299759107 0.16326338202549687 0.18343111319270816 0.1836354808827278 0.22005717978663505 0.18386592708751098 0.18476108354513163 
742.0 0.184470244 0.20189294275915828 0.15894263139549236 0.1635154795908444 0.18387780166332318 0.18408728850265868 0.22065152706440205 0.1843625262593468 0.1852251000149904 
743.0 0.18584488799999999 0.2029646179277522 0.15915683979339365 0.16376761994286632 0.18432502690781233 0.1845396657018174 0.22124667588940813 0.18485979515359913 0.1856897422656581 
